Runs	UMAP1	UMAP2	CellType	NumofReads
SRR1779951	-6.86524181019171	0.224355891733365	GM12878	25360
SRR1779952	-8.82970027576788	1.64668317177792	GM12878	7568
SRR1779953	-7.76599101673468	1.82275457718869	GM12878	9526
SRR1779954	-8.32734660755499	1.07705970147152	GM12878	35374
SRR1779955	-8.42638950001104	2.18210180142422	GM12878	17136
SRR1779956	-7.23679904590948	0.632026389627653	GM12878	34090
SRR1779957	-7.67090968738897	1.95055486300488	GM12878	37668
SRR1779958	-9.19801501880987	1.58312387803097	GM12878	8912
SRR1779959	-7.30828456531866	0.575241521387296	GM12878	33594
SRR1779960	-6.19447402607306	0.26188059189816	GM12878	27878
SRR1779961	-7.72673587452276	1.00709481575985	GM12878	38442
SRR1779962	-7.32182578693731	0.0622479472448401	GM12878	33838
SRR1779963	-8.81725101124151	2.07995648720761	GM12878	82992
SRR1779964	-6.44740991245611	1.12759287693997	GM12878	33178
SRR1779965	-7.88584689747198	-0.176057859868807	GM12878	28878
SRR1779966	-7.01475791584356	0.0102688823034338	GM12878	30560
SRR1779967	-2.92640857349737	-0.794366880864901	GM12878	2876
SRR1779968	-10.1382759059559	2.53592477777501	GM12878	699034
SRR1779969	-9.69155959736212	2.29539521077176	GM12878	107858
SRR1779970	-8.96308784138067	0.872443154840665	GM12878	76190
SRR1779971	-7.96008185993536	1.02933295109768	GM12878	21790
SRR1779973	-8.79920749317511	2.59410922267933	GM12878	17658
SRR1779974	-8.91412238727911	3.9158165011694	GM12878	3420
SRR1779975	-9.90515880237921	2.59938626029988	GM12878	89644
SRR1779976	-5.40045003544195	-0.242120310277743	GM12878	2876
SRR1779977	-7.37647513996466	0.820993021516996	GM12878	24684
SRR1779978	-8.53465251575811	0.791822627573209	GM12878	20296
SRR1779979	-7.27538089405401	0.327986434488492	GM12878	45886
SRR1779983	-8.20890121113165	1.27179046013852	GM12878	19750
SRR1779984	-6.126681133617	0.737492278604703	GM12878	24152
SRR1779985	-7.05212573658331	0.4271268401434	GM12878	19210
SRR1779989	-8.74595908771856	3.808715179949	GM12878	7258
SRR1779990	-7.52786712299688	1.05388481953641	GM12878	28156
SRR1779991	-8.24567489277227	1.64532740452786	GM12878	14676
SRR1779995	-7.70100574146612	0.163838819055753	GM12878	38770
SRR1779996	-7.90847091328009	1.01697547772427	GM12878	14574
SRR1779997	-6.59504203449591	-0.125100180120272	GM12878	26146
SRR1779998	-8.33316402088507	1.11994452813168	GM12878	34680
SRR1780001	-9.0889728511463	3.65149463751812	GM12878	9738
SRR1780002	-7.49977473865851	0.848404124765592	GM12878	19844
SRR1780003	-5.11718682896002	-0.363729282827181	GM12878	9790
SRR1780007	-8.80118255268438	2.83771779799362	GM12878	23010
SRR1780008	-8.11871986042364	2.57944503465195	GM12878	7432
SRR1780009	-9.76161174427374	1.44834645131131	GM12878	23344
SRR1780010	-8.94765834461554	2.02875877955456	GM12878	29264
SRR1780012	-10.0231492961536	1.93145032265683	GM12878	32510
SRR1780013	-7.90485458027227	1.50084455349942	GM12878	5362
SRR1780014	-7.36644916187628	0.592529729395109	GM12878	18690
SRR1780015	-3.51020316730841	-0.724949404210848	GM12878	2804
SRR1780016	-5.63935212742193	-0.479102894277377	GM12878	2238
SRR1780017	-6.05963592182501	0.503206208734708	GM12878	36002
SRR1780018	-8.94918040882452	2.02110113242169	GM12878	4218
SRR1780019	-6.70303420673712	1.1499485526373	GM12878	20224
SRR1780020	-6.541955276836	0.908831909685331	GM12878	15226
SRR1780021	-7.66305904041632	0.463013127832609	GM12878	4936
SRR1780022	-7.72141627918585	-0.298057362050814	GM12878	3006
SRR1780023	-8.12877540241583	2.05472864249249	GM12878	4214
SRR1780024	-5.68343190800055	-0.214695736379428	GM12878	5860
SRR1780025	-7.47309569965704	1.0445413146307	GM12878	26394
SRR1780026	-6.59546117435797	0.363713458566862	GM12878	16132
SRR1780027	-6.30998925815924	0.104529574899869	GM12878	11216
SRR1780028	-7.7001264537464	1.12640436032315	GM12878	14596
SRR1780029	-5.45900039326056	-0.468569084615511	GM12878	2030
SRR1780030	-8.93091086994513	0.732083991556364	GM12878	2026
SRR1780031	-7.7259939159046	2.10063190796872	GM12878	38160
SRR1780032	-8.6282794917713	2.4699889574339	GM12878	13744
SRR1780033	-7.87269477497442	2.22224302628537	GM12878	27470
SRR1780034	-5.7672045673023	-0.449025198430819	GM12878	5418
SRR1780035	-9.12811927448614	3.62814040520688	GM12878	5006
SRR1780036	-1.4554267371784	-0.719467207402987	GM12878	2784
SRR1780037	-6.8421204532276	0.476401999979215	GM12878	22786
SRR1780038	-7.98335342060431	-0.0847568955133386	GM12878	35460
SRR1780039	-8.04295043598517	0.330692246942716	GM12878	41874
SRR1780040	-8.77528743397101	0.713491872339445	GM12878	36950
SRR1780041	-6.69574336658819	-0.234419628591342	GM12878	47866
SRR1780042	-9.11517123829229	1.46745093205472	GM12878	56826
SRR1780043	-8.90975837360724	3.95262987950345	GM12878	4634
SRR1780044	-8.00567512165411	2.55393706300755	GM12878	3278
