Runs	UMAP1	UMAP2	CellType	NumofReads	SampleName	JC	Replicates
SRR6357891	5.93563456601323	5.57238103080042	Jurkat_T_cell	50422	GSM2879859	J	3
SRR6357893	6.70214839047612	5.5101676099325	Jurkat_T_cell	26722	GSM2879861	J	3
SRR6357894	5.50918192929448	5.90680695700891	Jurkat_T_cell	5454	GSM2879862	J	3
SRR6357895	9.04335446423711	-7.77817581963293	Jurkat_T_cell	2188	GSM2879863	J	3
SRR6357896	7.74776883191289	5.28574181723841	Jurkat_T_cell	16030	GSM2879864	J	3
SRR6357897	9.24829430646123	1.73925853896387	Jurkat_T_cell	28266	GSM2879865	J	3
SRR6357898	10.0909723765296	-1.67627112936728	Jurkat_T_cell	27358	GSM2879866	J	3
SRR6357899	9.73486085004033	1.10186673331507	Jurkat_T_cell	8018	GSM2879867	J	3
SRR6357901	10.1829466349524	0.471154104950503	Jurkat_T_cell	12062	GSM2879869	J	3
SRR6357902	10.2221292979163	-1.30716063451521	Jurkat_T_cell	11914	GSM2879870	J	3
SRR6357903	10.2738604075354	1.27062441039331	Jurkat_T_cell	4892	GSM2879871	J	3
SRR6357904	4.93433280057134	4.94562817740686	Jurkat_T_cell	21846	GSM2879872	J	3
SRR6357905	7.63403410977544	5.54957057166345	Jurkat_T_cell	1268	GSM2879873	J	3
SRR6357906	6.30106015271367	6.08743430304773	Jurkat_T_cell	18848	GSM2879874	J	3
SRR6357907	6.32501549786748	6.19234753775843	Jurkat_T_cell	1276	GSM2879875	J	3
SRR6357908	9.02173752850713	2.55352045226343	Jurkat_T_cell	7444	GSM2879876	J	3
SRR6357909	5.57074256009282	5.43562556433924	Jurkat_T_cell	26378	GSM2879877	J	3
SRR6357911	6.80887408322515	5.68043566870935	Jurkat_T_cell	21058	GSM2879879	J	3
SRR6357913	9.90963120526494	0.898569714310244	Jurkat_T_cell	2312	GSM2879881	J	3
SRR6357914	4.75325627392949	5.38603211570032	Jurkat_T_cell	27108	GSM2879882	J	3
SRR6357915	6.77139420575322	6.05293799567468	Jurkat_T_cell	4872	GSM2879883	J	3
SRR6357916	8.12395234173955	-8.71209858727209	Jurkat_T_cell	1328	GSM2879884	J	3
SRR6357917	8.53134198254766	4.28457165885218	Jurkat_T_cell	24064	GSM2879885	J	3
SRR6357918	8.41588826245488	4.59309722113855	Jurkat_T_cell	1340	GSM2879886	J	3
SRR6357919	10.3917736536902	-4.39803789925329	Jurkat_T_cell	3068	GSM2879887	J	3
SRR6357921	5.82079978055181	4.55361653495081	Jurkat_T_cell	330164	GSM2879889	J	3
SRR6357923	10.346432161991	-3.17975710701697	Jurkat_T_cell	2616	GSM2879891	J	3
SRR6357924	6.31569333142461	5.86037779975183	Jurkat_T_cell	32924	GSM2879892	J	3
SRR6357925	10.0412258631629	-0.0371909029459203	Jurkat_T_cell	19710	GSM2879893	J	3
SRR6357926	10.4623407847327	-4.95994662117712	Jurkat_T_cell	1904	GSM2879894	J	3
SRR6357927	8.64086957043828	4.15112210440882	Jurkat_T_cell	18330	GSM2879895	J	3
SRR6357928	7.34634919232549	5.36951399970301	Jurkat_T_cell	17840	GSM2879896	J	3
SRR6357929	10.2641939646644	-1.23899256062262	Jurkat_T_cell	5740	GSM2879897	J	3
SRR6357931	9.09019799298467	3.45022107291468	Jurkat_T_cell	1870	GSM2879899	J	3
SRR6357932	7.45466609067144	5.35934735465296	Jurkat_T_cell	2294	GSM2879900	J	3
SRR6357933	10.3592791087073	-5.1329421884989	Jurkat_T_cell	1240	GSM2879901	J	3
SRR6357935	6.42236704892339	6.03447056937464	Jurkat_T_cell	3174	GSM2879903	J	3
SRR6357938	8.12003178662481	3.59133387732752	Jurkat_T_cell	10408	GSM2879906	J	3
SRR6357939	7.81904740399541	-8.99239062142126	Jurkat_T_cell	2222	GSM2879907	J	3
SRR6357940	8.69182343548955	3.52705813575037	Jurkat_T_cell	17268	GSM2879908	J	3
SRR6357941	10.1928696162146	-1.42668013643973	Jurkat_T_cell	2088	GSM2879909	J	3
