Runs	UMAP1	UMAP2	CellType	NumofReads	SampleName	JC	Replicates
SRR6357986	-2.43548451899825	-1.00904563249825	Jurkat_T_cell	3942	GSM2879954	None	None
SRR6357987	0.334220180518049	2.15249189553977	Jurkat_T_cell	20462	GSM2879955	None	None
SRR6357988	1.39730525971116	-0.649621995108117	Jurkat_T_cell	4548	GSM2879956	None	None
SRR6357989	-2.26272653579055	-0.632671149389733	Jurkat_T_cell	5468	GSM2879957	None	None
SRR6357990	2.00859929085435	-0.128796370642174	Jurkat_T_cell	5890	GSM2879958	None	None
SRR6357992	-0.645526518815142	1.50189429341079	Jurkat_T_cell	5190	GSM2879960	None	None
SRR6357993	-1.27292116522132	1.789473665936	Jurkat_T_cell	1380	GSM2879961	None	None
SRR6357994	-0.492677202218157	-1.70784619631051	Jurkat_T_cell	1372	GSM2879962	None	None
SRR6357995	-0.642424544089419	-0.559219630377282	Jurkat_T_cell	5326	GSM2879963	None	None
SRR6357996	-0.532046070092303	0.241872159821998	Jurkat_T_cell	10722	GSM2879964	None	None
SRR6357997	-1.92751382827101	2.40542974887611	Jurkat_T_cell	1662	GSM2879965	None	None
SRR6357998	2.0793767070836	0.109191624505531	Jurkat_T_cell	5220	GSM2879966	None	None
SRR6357999	1.71102238655748	1.67238963959933	Jurkat_T_cell	31340	GSM2879967	None	None
SRR6358000	0.00834048748673766	-1.81239178957223	Jurkat_T_cell	5714	GSM2879968	None	None
SRR6358002	-1.55865108012496	0.0538304728102792	Jurkat_T_cell	19454	GSM2879970	None	None
SRR6358003	-0.253596236699206	-0.491504700796593	Jurkat_T_cell	5046	GSM2879971	None	None
SRR6358004	0.485831866270917	-1.65057519258736	Jurkat_T_cell	82998	GSM2879972	None	None
SRR6358005	-0.328295280926806	-2.17661097826241	Jurkat_T_cell	6396	GSM2879973	None	None
SRR6358006	-2.06175445555983	2.00452233670474	Jurkat_T_cell	5316	GSM2879974	None	None
SRR6358007	0.739598402983564	-0.743632109777917	Jurkat_T_cell	7540	GSM2879975	None	None
SRR6358008	-2.0911292934352	1.06245174823524	Jurkat_T_cell	9088	GSM2879976	None	None
SRR6358009	-2.85826050280867	1.00626686034919	Jurkat_T_cell	1106	GSM2879977	None	None
SRR6358010	0.320082674033063	0.404762474877845	Jurkat_T_cell	1680	GSM2879978	None	None
SRR6358011	0.514087924963849	-0.841869862692345	Jurkat_T_cell	5562	GSM2879979	None	None
SRR6358012	-0.0693011784487787	1.81496307073356	Jurkat_T_cell	22890	GSM2879980	None	None
SRR6358013	-2.19563721656142	1.96067645965339	Jurkat_T_cell	9252	GSM2879981	None	None
SRR6358014	-1.40000398992835	0.566118924005042	Jurkat_T_cell	5588	GSM2879982	None	None
SRR6358015	-0.572341194146258	1.87564433185578	Jurkat_T_cell	3156	GSM2879983	None	None
SRR6358016	1.49161292076768	2.49660757003547	Jurkat_T_cell	30638	GSM2879984	None	None
SRR6358017	-2.48994266032515	-0.223779948370446	Jurkat_T_cell	6056	GSM2879985	None	None
SRR6358018	-1.99383329390822	0.629445998055946	Jurkat_T_cell	13500	GSM2879986	None	None
SRR6358019	0.0859726762837347	-2.04549291910409	Jurkat_T_cell	5152	GSM2879987	None	None
SRR6358020	2.57374335289659	-0.32756260217904	Jurkat_T_cell	1012	GSM2879988	None	None
SRR6358021	0.169945487982648	0.404053298814308	Jurkat_T_cell	4212	GSM2879989	None	None
SRR6358022	-2.82769941329299	-0.557913096563805	Jurkat_T_cell	20974	GSM2879990	None	None
SRR6358023	1.09357548714341	0.641372768266212	Jurkat_T_cell	3862	GSM2879991	None	None
SRR6358024	2.23474336624803	1.20504054246665	Jurkat_T_cell	13376	GSM2879992	None	None
SRR6358025	-2.29878007411299	2.0186038297248	Jurkat_T_cell	1330	GSM2879993	None	None
SRR6358026	-1.69424646138487	-1.30541518511056	Jurkat_T_cell	1468	GSM2879994	None	None
SRR6358027	-2.03131293296157	0.224864689691078	Jurkat_T_cell	2192	GSM2879995	None	None
SRR6358028	-2.25953434943495	1.23118719278098	Jurkat_T_cell	6432	GSM2879996	None	None
SRR6358029	1.66343451500596	-1.87429669679879	Jurkat_T_cell	4562	GSM2879997	None	None
SRR6358030	-1.58828943013487	1.21970167575599	Jurkat_T_cell	27580	GSM2879998	None	None
