Runs	UMAP1	UMAP2	CellType	NumofReads	SampleName	JC	Replicates
SRR6357959	-0.699381728214668	-7.14242505746729	Jurkat_T_cell	15528	GSM2879927	J	3
SRR6357960	-2.49017753128474	-7.59993123727686	Jurkat_T_cell	312330	GSM2879928	J	3
SRR6357961	-1.76908339981501	-8.96080064493067	Jurkat_T_cell	18318	GSM2879929	J	3
SRR6357962	-3.18123759750788	-8.81459951120264	Jurkat_T_cell	13844	GSM2879930	J	3
SRR6357963	-3.43091287140314	-8.29091691690333	Jurkat_T_cell	26332	GSM2879931	J	3
SRR6357965	0.705680112796379	-6.85284471231348	Jurkat_T_cell	1002	GSM2879933	None	None
SRR6357967	-0.126049180073189	-7.6464304895962	Jurkat_T_cell	6576	GSM2879935	None	None
SRR6357968	-1.99284305099909	-8.73701524454005	Jurkat_T_cell	13174	GSM2879936	None	None
SRR6357969	0.568720440822197	-6.53438996988184	Jurkat_T_cell	4522	GSM2879937	None	None
SRR6357970	0.754455785708977	-6.378375527438	Jurkat_T_cell	1540	GSM2879938	None	None
SRR6357971	0.996450524287773	-8.22344732004053	Jurkat_T_cell	1054	GSM2879939	None	None
SRR6357972	-0.212900538486885	-7.49539899545557	Jurkat_T_cell	8060	GSM2879940	None	None
SRR6357973	-0.9449469042248	-6.44527101236231	Jurkat_T_cell	1062	GSM2879941	None	None
SRR6357974	0.139532427745415	-8.02649068551905	Jurkat_T_cell	5014	GSM2879942	None	None
SRR6357975	0.532563548045708	-6.26818036752589	Jurkat_T_cell	6394	GSM2879943	None	None
SRR6357976	0.603832821803642	-6.30063008981593	Jurkat_T_cell	5008	GSM2879944	None	None
SRR6357977	-0.773997683567452	-9.17853212076075	Jurkat_T_cell	7298	GSM2879945	None	None
SRR6357978	-0.283300061268257	-7.66421365457423	Jurkat_T_cell	4888	GSM2879946	None	None
SRR6357979	-1.49032773498957	-7.72866296487696	Jurkat_T_cell	33756	GSM2879947	None	None
SRR6357980	-0.324206013721871	-6.67305993753321	Jurkat_T_cell	7040	GSM2879948	None	None
SRR6357982	-2.25609483246272	-7.14259195047266	Jurkat_T_cell	10006	GSM2879950	None	None
SRR6357983	0.963207821803642	-6.55843782144434	Jurkat_T_cell	1436	GSM2879951	None	None
SRR6357984	-0.959009547275948	-7.54666948037989	Jurkat_T_cell	9980	GSM2879952	None	None
SRR6357985	0.117083172755791	-7.82372522073634	Jurkat_T_cell	12152	GSM2879953	None	None
SRR6357986	0.679943184810234	-7.67175340371973	Jurkat_T_cell	3942	GSM2879954	None	None
SRR6357987	-0.690184969944405	-6.58013868051417	Jurkat_T_cell	20462	GSM2879955	None	None
SRR6357988	0.917276840167595	-7.84253453927882	Jurkat_T_cell	4548	GSM2879956	None	None
SRR6357989	-1.72206105713313	-7.27686166482813	Jurkat_T_cell	5468	GSM2879957	None	None
SRR6357990	-0.515199322742867	-7.92657994943507	Jurkat_T_cell	5890	GSM2879958	None	None
SRR6357992	-2.95020522598689	-7.92072534280665	Jurkat_T_cell	5190	GSM2879960	None	None
SRR6357993	-1.32124843124812	-7.04783105569727	Jurkat_T_cell	1380	GSM2879961	None	None
SRR6357994	0.250000100093437	-7.35655927377589	Jurkat_T_cell	1372	GSM2879962	None	None
SRR6357995	-0.911320347828316	-8.11912107187159	Jurkat_T_cell	5326	GSM2879963	None	None
SRR6357996	-1.09652342323725	-8.94201993661768	Jurkat_T_cell	10722	GSM2879964	None	None
SRR6357997	0.668353419261528	-6.73239373880274	Jurkat_T_cell	1662	GSM2879965	None	None
SRR6357998	-1.64886559967463	-7.53601789193995	Jurkat_T_cell	5220	GSM2879966	None	None
