Runs	UMAP1	UMAP2	CellType	NumofReads	SampleName	JC	Replicates
SRR6357977	-0.521179378305994	5.54369834980933	Jurkat_T_cell	7298	GSM2879945	None	None
SRR6357978	-1.3498913797489	6.70781425557105	Jurkat_T_cell	4888	GSM2879946	None	None
SRR6357979	-0.769429520045839	3.82603243908851	Jurkat_T_cell	33756	GSM2879947	None	None
SRR6357980	-0.728452071820818	6.44147399983375	Jurkat_T_cell	7040	GSM2879948	None	None
SRR6357982	-1.12578637925299	2.74181143364875	Jurkat_T_cell	10006	GSM2879950	None	None
SRR6357983	-0.703167930518709	5.96389011464088	Jurkat_T_cell	1436	GSM2879951	None	None
SRR6357984	-0.906023398315035	5.63827566227882	Jurkat_T_cell	9980	GSM2879952	None	None
SRR6357985	-0.610124632989489	5.60260490498512	Jurkat_T_cell	12152	GSM2879953	None	None
SRR6357986	0.378563448513426	7.06802181324928	Jurkat_T_cell	3942	GSM2879954	None	None
SRR6357987	-0.094780549680315	3.80092171750037	Jurkat_T_cell	20462	GSM2879955	None	None
SRR6357988	-0.966368571197115	5.61111024937598	Jurkat_T_cell	4548	GSM2879956	None	None
SRR6357989	-0.825711265479647	5.62617210469215	Jurkat_T_cell	5468	GSM2879957	None	None
SRR6357990	0.407772525871672	5.69136528096168	Jurkat_T_cell	5890	GSM2879958	None	None
SRR6357992	-0.752304628764711	5.51098493657081	Jurkat_T_cell	5190	GSM2879960	None	None
SRR6357993	-1.35254938927802	4.69030717930763	Jurkat_T_cell	1380	GSM2879961	None	None
SRR6357994	-0.292143926297747	5.29000953755348	Jurkat_T_cell	1372	GSM2879962	None	None
SRR6357995	-0.954715088283144	5.2021322639939	Jurkat_T_cell	5326	GSM2879963	None	None
SRR6357996	-1.2347733530155	4.52681211552589	Jurkat_T_cell	10722	GSM2879964	None	None
SRR6357997	1.69643633040277	4.73644212803809	Jurkat_T_cell	1662	GSM2879965	None	None
SRR6357998	-0.873428896342836	3.16863361916511	Jurkat_T_cell	5220	GSM2879966	None	None
SRR6357999	1.06732110651819	5.12215212902992	Jurkat_T_cell	31340	GSM2879967	None	None
SRR6358000	-0.563160434638582	7.32960371098487	Jurkat_T_cell	5714	GSM2879968	None	None
SRR6358002	-1.38586290208014	2.57695428452461	Jurkat_T_cell	19454	GSM2879970	None	None
SRR6358003	-0.450812563573442	4.63324264607398	Jurkat_T_cell	5046	GSM2879971	None	None
SRR6358004	0.682424291695036	3.9967677982804	Jurkat_T_cell	82998	GSM2879972	None	None
SRR6358005	-0.75030218092116	2.85668877682655	Jurkat_T_cell	6396	GSM2879973	None	None
SRR6358006	-1.074466005241	3.30982784352271	Jurkat_T_cell	5316	GSM2879974	None	None
SRR6358007	-1.66588754979285	4.96036247334449	Jurkat_T_cell	7540	GSM2879975	None	None
SRR6358008	-1.73987396088751	3.12087325177162	Jurkat_T_cell	9088	GSM2879976	None	None
SRR6358009	-1.84121282426032	5.60970596394508	Jurkat_T_cell	1106	GSM2879977	None	None
SRR6358010	1.19225113066522	5.08148149571388	Jurkat_T_cell	1680	GSM2879978	None	None
SRR6358011	1.00197879942743	6.06597236714332	Jurkat_T_cell	5562	GSM2879979	None	None
SRR6358012	-1.17131866542014	2.66436509213416	Jurkat_T_cell	22890	GSM2879980	None	None
SRR6358013	-1.7602335962406	2.9690817984101	Jurkat_T_cell	9252	GSM2879981	None	None
SRR6358014	-1.52362389889868	5.32543448529212	Jurkat_T_cell	5588	GSM2879982	None	None
SRR6358015	0.646104082191862	4.15772489628761	Jurkat_T_cell	3156	GSM2879983	None	None
SRR6358016	-0.399286605691038	5.09109882435767	Jurkat_T_cell	30638	GSM2879984	None	None
SRR6358017	-1.71204920140418	3.14578560910194	Jurkat_T_cell	6056	GSM2879985	None	None
SRR6358018	-1.07331635085257	6.77013925633399	Jurkat_T_cell	13500	GSM2879986	None	None
SRR6358019	-0.769397780572496	2.87132219395606	Jurkat_T_cell	5152	GSM2879987	None	None
SRR6358020	1.27632121714441	4.84890369496314	Jurkat_T_cell	1012	GSM2879988	None	None
SRR6358021	-0.397353135322653	6.33161977848975	Jurkat_T_cell	4212	GSM2879989	None	None
SRR6358022	0.0771669593700542	7.86921600422828	Jurkat_T_cell	20974	GSM2879990	None	None
SRR6358023	0.0677418259033337	3.37035445294349	Jurkat_T_cell	3862	GSM2879991	None	None
SRR6358024	-0.513073340331636	3.18984119019477	Jurkat_T_cell	13376	GSM2879992	None	None
SRR6358025	-1.69083113995703	4.25532559475868	Jurkat_T_cell	1330	GSM2879993	None	None
SRR6358026	0.342598423088469	3.66471771321266	Jurkat_T_cell	1468	GSM2879994	None	None
SRR6358027	-1.21932323304328	6.44597677311866	Jurkat_T_cell	2192	GSM2879995	None	None
SRR6358028	-0.447484821354471	4.89028243145911	Jurkat_T_cell	6432	GSM2879996	None	None
SRR6358029	-1.59420760003241	3.6698692234513	Jurkat_T_cell	4562	GSM2879997	None	None
SRR6358030	-0.747117981587969	3.3741088303086	Jurkat_T_cell	27580	GSM2879998	None	None
SRR6358031	-1.58445711461218	3.20318976960151	Jurkat_T_cell	1842	GSM2879999	None	None
SRR6358032	0.477766141022123	4.38554886898963	Jurkat_T_cell	10810	GSM2880000	None	None
SRR6358033	0.510836645687498	5.74301294407813	Jurkat_T_cell	2024	GSM2880001	None	None
SRR6358034	-1.15130485621604	2.96820298752754	Jurkat_T_cell	4194	GSM2880002	None	None
SRR6358035	1.24963419112054	5.66809801182716	Jurkat_T_cell	1324	GSM2880003	None	None
SRR6358036	0.00333429845658684	3.74696258625953	Jurkat_T_cell	12956	GSM2880004	None	None
SRR6358038	0.859090491856016	4.56422690472572	Jurkat_T_cell	59228	GSM2880006	None	None
SRR6358039	-0.761737749253832	3.39800719342201	Jurkat_T_cell	7226	GSM2880007	None	None
