Runs	UMAP1	UMAP2	CellType	NumofReads	SampleName	JC	Replicates
SRR6357909	-6.93851496685613	1.76564547008549	Jurkat_T_cell	26378	GSM2879877	J	3
SRR6357911	-8.58110587705243	1.04634077436005	Jurkat_T_cell	21058	GSM2879879	J	3
SRR6357913	-10.3099769543516	1.44278163796936	Jurkat_T_cell	2312	GSM2879881	J	3
SRR6357914	-8.03672297705281	1.27919978982483	Jurkat_T_cell	27108	GSM2879882	J	3
SRR6357915	-8.52035938609708	1.02976871615921	Jurkat_T_cell	4872	GSM2879883	J	3
SRR6357916	-7.09007205475438	0.93321360236679	Jurkat_T_cell	1328	GSM2879884	J	3
SRR6357917	-7.86174919117559	1.16309178954636	Jurkat_T_cell	24064	GSM2879885	J	3
SRR6357918	-4.86664726246465	0.762574206652984	Jurkat_T_cell	1340	GSM2879886	J	3
SRR6357919	-4.89721180904973	-0.210724819836274	Jurkat_T_cell	3068	GSM2879887	J	3
SRR6357921	-3.84142114628423	-0.178977717098847	Jurkat_T_cell	330164	GSM2879889	J	3
SRR6357923	-8.07839359749425	0.36200953609024	Jurkat_T_cell	2616	GSM2879891	J	3
SRR6357924	-5.76018692959417	1.41433108932053	Jurkat_T_cell	32924	GSM2879892	J	3
SRR6357925	-6.85935534943212	-1.0336472880217	Jurkat_T_cell	19710	GSM2879893	J	3
SRR6357926	-3.79744913090337	1.06470579988037	Jurkat_T_cell	1904	GSM2879894	J	3
SRR6357927	-8.33354671705831	0.747699986758575	Jurkat_T_cell	18330	GSM2879895	J	3
SRR6357928	-6.90586699951757	1.55703253633057	Jurkat_T_cell	17840	GSM2879896	J	3
SRR6357929	-7.16474666107763	0.0390009987977593	Jurkat_T_cell	5740	GSM2879897	J	3
SRR6357931	-3.91648866642583	0.926510225596771	Jurkat_T_cell	1870	GSM2879899	J	3
SRR6357932	7.62833498011958	0.0517736781266778	Jurkat_T_cell	2294	GSM2879900	J	3
SRR6357933	-4.62311460484136	1.08604885226761	Jurkat_T_cell	1240	GSM2879901	J	3
SRR6357935	7.11974618922602	-1.80633543842758	Jurkat_T_cell	3174	GSM2879903	J	3
SRR6357938	-5.5168216418134	-0.0901143442961128	Jurkat_T_cell	10408	GSM2879906	J	3
SRR6357939	-7.83474387634862	0.0470249760774224	Jurkat_T_cell	2222	GSM2879907	J	3
SRR6357940	-7.91680862415899	0.859967957797393	Jurkat_T_cell	17268	GSM2879908	J	3
SRR6357941	5.72256658564936	-0.708495606121674	Jurkat_T_cell	2088	GSM2879909	J	3
SRR6357942	-7.96177621592153	-0.23869060390915	Jurkat_T_cell	30818	GSM2879910	J	3
SRR6357943	-7.40895356644262	1.71310816294228	Jurkat_T_cell	50974	GSM2879911	J	3
SRR6357944	-4.28591348637212	-0.106774796185151	Jurkat_T_cell	3442	GSM2879912	J	3
SRR6357946	-6.14673783291448	-0.341352213558808	Jurkat_T_cell	15804	GSM2879914	J	3
SRR6357948	-7.05618359554876	0.148122917476043	Jurkat_T_cell	180566	GSM2879916	J	3
SRR6357949	4.73089311610591	-2.42219303959335	Jurkat_T_cell	2348	GSM2879917	J	3
SRR6357950	-6.79027010906804	1.70297626740013	Jurkat_T_cell	29270	GSM2879918	J	3
SRR6357951	-6.64980818737615	-0.123471249279633	Jurkat_T_cell	21814	GSM2879919	J	3
SRR6357952	-6.06273676861394	0.645101796450958	Jurkat_T_cell	6016	GSM2879920	J	3
SRR6357953	-7.85382040251363	1.06147141343628	Jurkat_T_cell	17714	GSM2879921	J	3
SRR6357954	-6.81468440998662	1.92751824444805	Jurkat_T_cell	92946	GSM2879922	J	3
SRR6357955	-6.82017876614202	0.494010816874847	Jurkat_T_cell	21222	GSM2879923	J	3
SRR6357956	-6.16645647991765	1.0711523998407	Jurkat_T_cell	208194	GSM2879924	J	3
SRR6357957	-5.65114452351201	0.0537170279649346	Jurkat_T_cell	14996	GSM2879925	J	3
SRR6357958	-8.00283302773107	0.137421022715911	Jurkat_T_cell	38884	GSM2879926	J	3
SRR6357959	-5.92692138661016	0.103987585368499	Jurkat_T_cell	15528	GSM2879927	J	3
SRR6357960	-4.43792821873296	1.26120699531113	Jurkat_T_cell	312330	GSM2879928	J	3
SRR6357961	-7.35586502064336	1.31034709102188	Jurkat_T_cell	18318	GSM2879929	J	3
SRR6357962	-7.58682765472997	1.66601393705879	Jurkat_T_cell	13844	GSM2879930	J	3
SRR6357963	-7.38975502956975	1.84763073510204	Jurkat_T_cell	26332	GSM2879931	J	3
SRR6357965	-3.93105890263189	0.0390776503709405	Jurkat_T_cell	1002	GSM2879933	None	None
SRR6357967	4.8932580758227	-1.65086912029709	Jurkat_T_cell	6576	GSM2879935	None	None
SRR6357968	-4.32691194523442	1.41362841016327	Jurkat_T_cell	13174	GSM2879936	None	None
SRR6357969	-9.32789354432691	0.67519403583084	Jurkat_T_cell	4522	GSM2879937	None	None
SRR6357970	5.23283002864253	0.466208945575103	Jurkat_T_cell	1540	GSM2879938	None	None
SRR6357971	4.95341680537593	0.801822196307525	Jurkat_T_cell	1054	GSM2879939	None	None
SRR6357972	-7.96669747341741	0.846206437411651	Jurkat_T_cell	8060	GSM2879940	None	None
SRR6357973	7.16287134181391	0.109668504062042	Jurkat_T_cell	1062	GSM2879941	None	None
SRR6357974	6.19165132533442	-1.4327840697142	Jurkat_T_cell	5014	GSM2879942	None	None
SRR6357975	4.5455026436938	0.574891816439971	Jurkat_T_cell	6394	GSM2879943	None	None
SRR6357976	-9.5198318551885	0.703408967318877	Jurkat_T_cell	5008	GSM2879944	None	None
SRR6357977	-4.60067226399053	0.811374436679229	Jurkat_T_cell	7298	GSM2879945	None	None
SRR6357978	-4.98832418430913	0.241004000964507	Jurkat_T_cell	4888	GSM2879946	None	None
SRR6357979	-8.21072896231282	-0.364202965435639	Jurkat_T_cell	33756	GSM2879947	None	None
SRR6357980	-3.6450696181165	0.254836689296111	Jurkat_T_cell	7040	GSM2879948	None	None
SRR6357982	6.53778074275386	1.11488188392197	Jurkat_T_cell	10006	GSM2879950	None	None
SRR6357983	7.69390962611567	-0.315902460751191	Jurkat_T_cell	1436	GSM2879951	None	None
SRR6357984	-9.31395738233197	0.454386125865325	Jurkat_T_cell	9980	GSM2879952	None	None
SRR6357985	-7.08458914269078	0.56580592280899	Jurkat_T_cell	12152	GSM2879953	None	None
SRR6357986	-9.14075364578832	0.236095439257964	Jurkat_T_cell	3942	GSM2879954	None	None
SRR6357987	-7.17025305737127	-0.913537968334809	Jurkat_T_cell	20462	GSM2879955	None	None
SRR6357988	-3.9628153036939	0.90997255927597	Jurkat_T_cell	4548	GSM2879956	None	None
SRR6357989	-7.92659826983083	0.690849434199676	Jurkat_T_cell	5468	GSM2879957	None	None
SRR6357990	-7.07423390854467	-0.320224512753144	Jurkat_T_cell	5890	GSM2879958	None	None
SRR6357992	-6.82141472805608	0.497105370822295	Jurkat_T_cell	5190	GSM2879960	None	None
SRR6357993	7.93872163783442	-0.395858515438691	Jurkat_T_cell	1380	GSM2879961	None	None
SRR6357994	6.90574262629878	-0.0390860926481635	Jurkat_T_cell	1372	GSM2879962	None	None
SRR6357995	-5.80921747196782	0.972081075969085	Jurkat_T_cell	5326	GSM2879963	None	None
SRR6357996	-6.16883160580266	0.333238612475738	Jurkat_T_cell	10722	GSM2879964	None	None
SRR6357997	-5.02001335133184	-0.0869896303984077	Jurkat_T_cell	1662	GSM2879965	None	None
SRR6357998	3.77916048060786	0.998976122203216	Jurkat_T_cell	5220	GSM2879966	None	None
SRR6357999	-4.73294164646734	0.433692227664336	Jurkat_T_cell	31340	GSM2879967	None	None
SRR6358000	-8.20452280748952	0.689668070140228	Jurkat_T_cell	5714	GSM2879968	None	None
SRR6358002	-10.3662036846982	1.21748067027603	Jurkat_T_cell	19454	GSM2879970	None	None
SRR6358003	-6.54544283856023	1.67116169220482	Jurkat_T_cell	5046	GSM2879971	None	None
SRR6358004	-3.81026603687871	0.787826548877105	Jurkat_T_cell	82998	GSM2879972	None	None
SRR6358005	-3.17481567371953	0.824849020305022	Jurkat_T_cell	6396	GSM2879973	None	None
SRR6358006	4.68204210292231	-0.0140516650053413	Jurkat_T_cell	5316	GSM2879974	None	None
SRR6358007	-7.90373023260701	-0.299034584698334	Jurkat_T_cell	7540	GSM2879975	None	None
SRR6358008	-4.24265434254277	1.1718005049852	Jurkat_T_cell	9088	GSM2879976	None	None
SRR6358009	3.05003259669673	0.369781743350372	Jurkat_T_cell	1106	GSM2879977	None	None
SRR6358010	5.1954631615771	0.486198197665557	Jurkat_T_cell	1680	GSM2879978	None	None
SRR6358011	-7.11730243672002	0.138176809611663	Jurkat_T_cell	5562	GSM2879979	None	None
SRR6358012	-4.57018091190923	1.92740808761393	Jurkat_T_cell	22890	GSM2879980	None	None
SRR6358013	7.15545080195796	1.01535571700607	Jurkat_T_cell	9252	GSM2879981	None	None
SRR6358014	-9.80533881891835	0.855553637805328	Jurkat_T_cell	5588	GSM2879982	None	None
SRR6358015	-8.46072863448728	0.869808088603362	Jurkat_T_cell	3156	GSM2879983	None	None
SRR6358016	4.35177228938472	1.3825172889856	Jurkat_T_cell	30638	GSM2879984	None	None
SRR6358017	7.60132883082759	0.414590965571746	Jurkat_T_cell	6056	GSM2879985	None	None
SRR6358018	-7.19060327519048	-0.39492200725998	Jurkat_T_cell	13500	GSM2879986	None	None
SRR6358019	-5.00881268490422	0.791487585368499	Jurkat_T_cell	5152	GSM2879987	None	None
SRR6358020	6.48405836116206	-0.0783197771879585	Jurkat_T_cell	1012	GSM2879988	None	None
SRR6358021	-4.79644395817388	0.383877049746856	Jurkat_T_cell	4212	GSM2879989	None	None
