Runs	UMAP1	UMAP2	CellType	NumofReads
SRR5353680	1.26715544053813	-1.46008025942775	HSC	8440
SRR5353681	0.00272515603800505	-2.37508916197749	HSC	15794
SRR5353683	1.77124956437846	-1.13978382287952	HSC	3392
SRR5353684	0.112482579438884	-2.39292430220576	HSC	34890
SRR5353685	-0.802208630354207	0.134680158510484	HSC	16988
SRR5353686	0.267751010148723	-2.70827507315608	HSC	13010
SRR5353687	-0.354044882566731	-2.9420771533105	HSC	24482
SRR5353688	-0.312293020994466	-1.1808219933364	HSC	7766
SRR5353689	-0.625389305860799	-3.81853448687526	HSC	28298
SRR5353690	-0.192213742048543	-2.67570185004207	HSC	15192
SRR5353692	-0.413576571256917	-0.737844848022185	HSC	32488
SRR5353693	1.02269628831645	0.419535881891526	HSC	120398
SRR5353694	0.519488843171794	-2.45513319312068	HSC	33774
SRR5353695	0.163364680497844	-1.2223421129811	HSC	9074
SRR5353696	-0.313695399076741	-3.91900097666713	HSC	48066
SRR5353697	0.11724975892802	-1.4663454526517	HSC	8640
SRR5353698	0.190391333787639	-1.65705489455195	HSC	11444
SRR5353699	-0.467416254789632	-0.674182229623519	HSC	11192
SRR5353700	1.72607878038188	-0.499796503171645	HSC	7164
SRR5353701	-0.719480482847493	-3.38850271044704	HSC	36516
SRR5353702	-0.520790306837361	-3.03291987715694	HSC	28744
SRR5353703	0.0675998050858566	-1.65003439126941	HSC	33270
SRR5353704	-0.104848591596883	-1.86386697827312	HSC	40616
SRR5353705	-0.551788298399251	-0.581955962762557	HSC	22304
SRR5353706	0.184093507020671	-3.5113252335641	HSC	31632
SRR5353707	-1.39293488672475	0.285198456659593	HSC	10900
SRR5353708	2.40479067155619	-1.0616074138734	HSC	45786
SRR5353709	0.317776950090129	-1.9595925742242	HSC	9604
SRR5353710	0.490594180314738	-1.24120416393908	HSC	4858
SRR5353711	0.339637549607951	-2.67511951266261	HSC	16946
SRR5353712	-0.627407995970052	-0.253920667752944	HSC	10930
SRR5353713	0.279706509797771	-3.63321554003688	HSC	30736
SRR5353714	-1.15345689466695	-0.0724725657555683	HSC	21376
SRR5353715	-0.763985602171223	-3.04063081084224	HSC	40752
SRR5353716	-0.791324822218221	-3.61391460238429	HSC	32346
SRR5353717	-0.718054501325887	-0.097593896970473	HSC	8410
SRR5353719	0.289312632768352	-1.07503450749847	HSC	5064
SRR5353720	-0.516583411009114	-2.24359118281337	HSC	23602
SRR5353721	-0.400107352049153	-2.41181158362361	HSC	13570
SRR5353722	0.0694549400498459	-1.77569126425716	HSC	12402
SRR5353723	0.279498370378215	-1.61039763031932	HSC	27342
SRR5353724	-0.513325182707112	-0.592467897519789	HSC	10694
SRR5353725	-0.45101687124471	-0.913516753301345	HSC	9754
SRR5353727	-0.987033812315266	-1.56043513952228	HSC	23720
SRR5353728	-0.136962143690389	-2.9929907256219	HSC	46858
SRR5353729	-0.121232239515584	-2.25056886015864	HSC	20362
SRR5353730	0.157823117463786	-1.92333512841197	HSC	23190
SRR5353731	-0.0874039810011795	-1.71597313223811	HSC	13668
SRR5353732	-0.0366522949049881	-3.44562136469813	HSC	31552
SRR5353734	-0.124161450178426	-2.4691173964593	HSC	16702
SRR5353735	0.835451396196086	-1.23052127002212	HSC	4884
SRR5353736	-0.476690975935262	-0.2440711194131	HSC	14380
SRR5353737	-0.55261656454305	-3.50201832591029	HSC	50724
SRR5353738	-0.0861110370467117	-2.14877300797435	HSC	15358
SRR5353740	-0.417055813581746	1.56756103695897	HSC	30706
SRR5353743	0.421919854371745	-3.38143479166957	HSC	17120
SRR5353744	0.502581628053386	-1.01926968334647	HSC	48100
SRR5353745	0.198441537111003	-1.34881708858939	HSC	6216
SRR5353746	-0.746590582639973	-2.59719597636195	HSC	26114
SRR5353747	0.172908099382121	-2.66523932753535	HSC	30206
SRR5353749	0.0701530296494552	-3.13621448813411	HSC	44066
SRR5353750	-1.43030795267324	-0.272112243756972	HSC	12202
SRR5353751	-0.438104121000569	-2.83221005736323	HSC	33268
SRR5353752	0.859497817247111	-0.952495806798659	HSC	4376
SRR5353753	-0.365629879743855	-1.61613636551829	HSC	15016
SRR5353756	-0.44138118437032	-4.11680399714442	HSC	31274
SRR5353757	3.73956802675029	-1.16562323360177	HSC	92892
SRR5353758	2.59993437120219	-0.990374230727874	HSC	137470
SRR5353759	0.455583842485149	-1.98435180722209	HSC	14598
SRR5353760	-1.17341753652791	0.0909477538016217	HSC	9040
SRR5353762	0.0326679069687912	-0.651037030801497	HSC	5878
SRR5353775	-0.138024536878865	-1.23199020041557	HSC	7020
SRR5353780	-0.337248293669026	-2.51533674536677	HSC	18570
SRR5353791	0.672822268693645	-0.641994290933333	HSC	6606
SRR5353796	-0.0501742046187332	-1.26995001076194	HSC	6406
SRR5353797	-0.253701655180257	-0.572622709855757	HSC	6796
SRR5353798	0.606874736039836	-1.19903577207061	HSC	3614
SRR5353799	0.059588702409465	-0.441689961538039	HSC	6184
SRR5353803	-0.387736765653889	-0.592989855394088	HSC	9014
SRR5353804	-0.679203955442708	-3.38735448657008	HSC	36078
SRR5353805	-0.0925683658430985	-3.02844213782283	HSC	10222
SRR5353807	0.234755070893962	-2.74580871401759	HSC	18562
SRR5353808	0.810988696305949	-1.55674915848704	HSC	3288
SRR5353809	-0.0467590968916825	-1.3461755448434	HSC	11932
SRR5353810	-0.456089226515096	-0.36546605168315	HSC	5496
SRR5353811	0.227129252641399	-1.11004573194715	HSC	47306
SRR5353812	-0.500231472761433	-3.54837810336085	HSC	33560
SRR5353813	0.641654999940593	-1.45096745429965	HSC	6974
SRR5353814	0.425763161866862	-3.06570028601619	HSC	21378
SRR5353816	0.433866770951945	-0.945261501655303	HSC	4164
SRR5353817	0.114283354966838	-1.79381912289592	HSC	12948
SRR5353818	-0.468369213850301	-0.484421246633254	HSC	13182
SRR5353819	-0.510445801527303	-2.44597756205531	HSC	17738
SRR5353820	0.605091126649577	-1.16494685871931	HSC	4846
SRR5353821	0.103290827958781	-0.912931644305907	HSC	9400
SRR5353822	-0.943925825865071	-0.0392733746621234	HSC	9062
SRR5353824	-0.801598994047444	0.0627480811026471	HSC	6102
SRR5353825	0.464432986467082	-1.74398338137599	HSC	16162
SRR5353826	-0.26918503454427	-1.60983642278644	HSC	16330
SRR5353827	-0.725558964521687	-0.44468443928691	HSC	21120
SRR5353829	-0.530358759672444	-0.397255175695143	HSC	22274
SRR5353831	0.275641711442668	-2.67904567061397	HSC	25512
SRR5353832	0.839116366594035	-0.804527156934462	HSC	4546
SRR5353833	0.682067664354045	-0.741336815938674	HSC	15348
SRR5353834	-0.735003439695638	0.116854197397508	HSC	8566
SRR5353835	0.151576312272746	-2.66709338961574	HSC	56802
SRR5353836	0.0800812561204025	-1.85211347876521	HSC	24064
SRR5353837	0.196783097474773	-1.33466028510066	HSC	9392
SRR5353841	-0.33290049246053	-1.94335787831279	HSC	12910
SRR5353842	-0.478108135969441	-3.53477465449306	HSC	31444
SRR5353843	0.721891673295695	-2.43827914534541	HSC	22196
SRR5353844	2.08531788179179	-1.2465128311369	HSC	3564
SRR5353845	-0.199502913267415	-2.26657163439723	HSC	25778
SRR5353847	1.2400105316331	-1.07073704241248	HSC	4650
SRR5353849	-0.20382973364095	-2.01964431344005	HSC	13830
SRR5353850	-0.447384325773518	-2.43584226904841	HSC	15774
SRR5353852	0.531938822953899	-0.846820556506835	HSC	4552
SRR5353855	0.594494612901408	-0.633894198522292	HSC	5572
SRR5353856	0.846812041490276	-0.97827961383792	HSC	5414
SRR5353857	1.35650947877665	-1.31356614171001	MPP	4594
SRR5353858	0.761166842668254	-1.54154636798831	MPP	5842
SRR5353861	-0.362250773222249	-4.6564553910348	MPP	13028
SRR5353862	2.48774317094584	-1.3483920478675	MPP	3514
SRR5353863	0.883934767930705	-1.07037989138099	MPP	6766
SRR5353864	0.136187346666057	-2.9929143124673	MPP	14596
SRR5353865	-0.638626305372517	-3.21985565958949	MPP	39084
SRR5353866	0.668649466722209	-1.44800064800712	MPP	13910
SRR5353867	0.707510264604289	-2.56650482951137	MPP	11692
SRR5353869	0.179646762101848	-3.4601777726266	MPP	16060
SRR5353870	0.274714740007121	-3.06815265952083	MPP	7712
SRR5353871	1.20548704454203	-1.29904867796632	MPP	3682
SRR5353872	0.201257260530193	-2.21100699244472	MPP	10654
SRR5353873	-0.461832491667073	-3.50705110369655	MPP	13612
SRR5353874	-0.708048788816731	-3.61326443491908	MPP	46144
SRR5353875	0.314703257768352	-3.70605456171962	MPP	10252
SRR5353876	-0.161639420301717	-2.19668316184016	MPP	8060
SRR5353878	1.01689461061259	-1.29034843383761	MPP	5758
SRR5353880	0.51701930352946	-2.93154680071803	MPP	7308
SRR5353881	-0.0168087165663651	-3.05241333781215	MPP	12272
SRR5353882	0.0226455051590988	-4.20585047541591	MPP	10034
SRR5353883	-0.0444657485793045	-3.14415525732966	MPP	41060
SRR5353884	-0.396492926389973	-4.80548583804103	MPP	14952
SRR5353886	-0.61710139921407	-4.51298248110744	MPP	15524
SRR5353887	-0.0311946552107742	-3.9835046464059	MPP	75434
SRR5353888	-0.0371017139265946	-3.15025758086177	MPP	14116
SRR5353890	1.47446897813578	-1.13980467705461	MPP	3862
SRR5353891	-0.772031752378743	-4.81753479777309	MPP	26602
SRR5353892	-0.112869946272176	-2.05537103949519	MPP	6970
SRR5353893	-0.770072190077107	-4.25087582407924	MPP	18174
SRR5353894	0.376316817491252	-1.80503671704265	MPP	7918
SRR5353895	0.248328479020793	-0.442195826158248	MPP	8528
SRR5353896	-0.84506508520345	-3.49173867045375	MPP	16418
SRR5353897	1.59421089479228	-1.5407387250516	MPP	5550
SRR5353898	-0.197146145612996	-4.65723835764857	MPP	17468
SRR5353899	-0.491514174253743	-2.64279245673152	MPP	7572
SRR5353901	-0.254565445692342	0.143572337045945	MPP	14294
SRR5353902	2.20020750352641	-1.7018715375516	MPP	3744
SRR5353903	1.25983169862529	-0.830303900823317	MPP	6114
SRR5353904	0.421556981294353	-3.20652686892482	MPP	7986
SRR5353905	0.478051694123943	-2.92024099169704	MPP	9870
SRR5353906	0.39783624002238	-2.9334775143716	MPP	5558
SRR5353907	-0.888760535032552	-3.56036984263392	MPP	22490
SRR5353908	-0.0604641120741776	-2.53047060309382	MPP	12988
SRR5353910	-0.384804455549519	-4.05461537180873	MPP	18052
SRR5353911	0.302769692628581	-3.14910601912471	MPP	21530
SRR5353912	-0.664575306684773	-4.06749975024196	MPP	34960
SRR5353913	0.209564955918986	-3.7767585450265	MPP	10222
SRR5353914	1.19416359254618	-1.16228567524286	MPP	3850
SRR5353915	0.0274756271531174	-3.47532903490993	MPP	14326
SRR5353916	1.65651491472026	-1.04722998379203	MPP	3088
SRR5353917	-0.49119397810201	-4.21634446917506	MPP	25406
SRR5353919	-0.148512093336385	-4.43884574709865	MPP	13618
SRR5353920	-0.264157501966756	-4.1511744195077	MPP	15288
SRR5353921	0.0981877166916916	-2.77208124934169	MPP	6844
SRR5353922	-0.747668711454671	-4.25711190043422	MPP	38324
SRR5353923	-0.0235347431013992	-3.41431772051784	MPP	29608
SRR5353924	-0.929823366911214	-4.46725117503139	MPP	20638
SRR5353925	-0.986238209516805	-0.720762574062072	MPP	12862
SRR5353926	-0.524861542494099	-4.70753013430568	MPP	19788
SRR5353927	-0.498155323774617	-2.3535088234994	MPP	11184
