Runs	UMAP1	UMAP2	CellType	NumofReads
SRR5353734	-4.29774898425823	-3.06422598271578	HSC	16702
SRR5353735	-4.31885284320599	-5.28056652455538	HSC	4884
SRR5353736	-4.24708265201336	0.160224128673385	HSC	14380
SRR5353737	-2.33804029361492	-2.27704365163057	HSC	50724
SRR5353738	-4.35486930743939	-3.69091541676729	HSC	15358
SRR5353740	-1.31690830127484	-3.42625696568697	HSC	30706
SRR5353743	-4.28347295657879	-2.93204624562471	HSC	17120
SRR5353744	-2.72592395679241	-1.27064735799043	HSC	48100
SRR5353745	-4.28977245227581	-2.84698231129854	HSC	6216
SRR5353746	-3.87235969440228	-4.18400127797334	HSC	26114
SRR5353747	-2.81105607883221	-1.4502895584604	HSC	30206
SRR5353749	-2.71508211032635	-1.68832404523103	HSC	44066
SRR5353750	-4.60286134616619	-0.774770449688127	HSC	12202
SRR5353751	-3.21690315143353	-3.05373389630525	HSC	33268
SRR5353752	-4.93777459995037	-3.36615545659273	HSC	4376
SRR5353753	-4.09131759540325	-3.25112707524507	HSC	15016
SRR5353756	-3.77781289951092	-4.13952333836763	HSC	31274
SRR5353757	-1.94769758121258	-1.59389073758333	HSC	92892
SRR5353758	-1.49153798953778	-2.71263534932344	HSC	137470
SRR5353759	-3.2932829274345	-5.54376394658296	HSC	14598
SRR5353760	-4.56737035648113	-0.418683957149675	HSC	9040
SRR5353762	-4.30971855060345	-3.04973513989656	HSC	5878
SRR5353775	-4.68142646686321	-1.5905962696573	HSC	7020
SRR5353780	-4.5962204350639	-3.16491730122774	HSC	18570
SRR5353791	-4.47230810062176	-2.42043216138094	HSC	6606
SRR5353796	-4.61944335834271	-4.6127560844919	HSC	6406
SRR5353797	-4.77400201694256	-1.82333404927461	HSC	6796
SRR5353798	-4.82352823154217	-2.75550110249727	HSC	3614
SRR5353799	-4.5143226994682	-0.340687226345231	HSC	6184
SRR5353803	-4.47767442600018	-2.28727013974397	HSC	9014
SRR5353804	-3.24372333423382	-2.28898079304903	HSC	36078
SRR5353805	-4.41180318729168	-4.12641603856294	HSC	10222
SRR5353807	-4.45603174106365	-3.13682730107515	HSC	18562
SRR5353808	-4.93894618884808	-2.64025480656831	HSC	3288
SRR5353809	-4.0089778317619	-1.36500842480867	HSC	11932
SRR5353810	-4.22181171314007	-1.07939524560182	HSC	5496
SRR5353811	-3.09323877231365	-3.03902990727632	HSC	47306
SRR5353812	-3.16369384662396	-3.27543289571016	HSC	33560
SRR5353813	-3.84647888080364	-3.36359531789034	HSC	6974
SRR5353814	-3.98229164020306	-3.30069954304903	HSC	21378
SRR5353816	-4.5582451237846	-0.40829868226259	HSC	4164
SRR5353817	-4.31921380893475	-3.73223907857149	HSC	12948
SRR5353818	-4.77596944705731	-2.11752922444551	HSC	13182
